500.0,5.2020628543791645,4.466417602244739,10.036303082691107,2.0492974880887687,9.93121090381476
554.0,5.3878092804091615,8.150788398567691,1.2433406031713663,8.150788398567691,5.664107192225015
518.0,8.418663522817129,4.795441247174323,6.92674846814068,3.9429183587877805,6.500487023947409
430.0,9.892403941355898,0.3894647221006409,9.113474497154646,15.189124161924402,2.258895388183643
526.0,5.209466391793749,5.448982087968176,8.083654745886848,5.8082556322298124,5.568739936055388
586.0,1.231821123360337,12.901705449931825,3.6954633700809847,7.97442095649053,1.231821123360337
466.0,13.175025722473002,1.197729611133926,16.860347602885028,1.934793987216331,0.8291974230927238
444.0,5.814331613172319,11.812273698339538,2.87656406125368,4.100633874553113,11.07783181035988
494.0,4.521363088346715,3.049291385164071,12.5126094770525,2.83899542756655,9.14787415549217
506.0,8.32538507693747,6.588801686656035,1.1747475875433326,8.018929184534864,7.201713471461248
404.0,6.518500325461641,6.932373361998889,6.104627288924396,7.967055953342002,11.691913282177214
452.0,2.1098119466186507,11.63799493134798,8.779540035929182,2.1098119466186507,10.412942833311352
520.0,6.279381107919117,0.2325696706636859,8.760124261664936,0.3876161177727996,14.806935698920366
532.0,9.960877077971967,8.309332691986981,3.5611425822801404,3.2514780099079545,4.696579347644819
424.0,5.05917239352385,10.91074528241889,5.546803467598436,10.423114208344302,5.424895699079789
486.0,10.325414694126653,8.37926323345357,1.0271354931330274,9.892936591754857,2.973286953806112
470.0,12.20096739291145,7.099997974406103,1.8611645175627751,5.997085667702245,6.548541821054174
522.0,6.465516795229394,4.18356969103079,2.358012007671906,11.485800424466325,5.8569975674431
548.0,10.498022140078719,5.006749020652935,2.314948471914803,9.421301920583469,1.6689163402176515
552.0,8.8090476562973,10.514024622032261,0.05683256552451,1.648144400210472,7.6723963458073285
568.0,0.4113861701153418,13.082080209667362,5.018911275406985,0.9050495742537321,8.474555104375717
580.0,7.113822655428853,5.701918922290305,4.507231148096149,0.8145598460414816,9.177374265400578
396.0,4.268343982186003,13.528480079131882,6.293998753392914,14.396617838220553,1.519241078405197
544.0,4.88632734332106,5.016629405809622,9.707503655397828,4.88632734332106,4.625723218343939
542.0,3.3527110848895068,8.358167070780867,4.7693495714625325,7.791511676151658,4.958234703005603
476.0,1.3895432667766392,9.329790505500217,9.462127959478941,12.37355194701092,0.7278559968830077
450.0,0.08322903055220593,8.90550626908427,4.0782224970572925,5.742803108101079,16.396119018781306
508.0,5.465642126295919,0.9645250811110623,7.609031195431567,9.109403543826517,8.037709009258693
422.0,7.230703983894871,9.77591178622586,7.230703983894871,7.577777775121825,5.726717555244741
528.0,2.645603146749682,6.130056071737051,4.065195079151943,7.807755628212451,9.35640137265128
582.0,5.612192220433874,3.7032833019189533,5.612192220433874,4.848628653027905,7.444744782208198
534.0,7.239129205692471,8.243401465441714,4.561069846361156,4.393691136402948,5.230584686193984
564.0,2.833838009288051,8.998678590897121,6.910587426158566,5.419093737059597,3.927600047960628
584.0,7.478479676472348,7.967269197810411,5.230047878317266,0.4399105692042649,6.012111112458164
510.0,1.2516634749817173,15.133749288415057,11.037396097565873,2.8446897158675104,0.7965131204429192
402.0,6.937264616837499,7.232467366490156,7.921273782346362,7.527670116142816,9.790891196813202
538.0,3.6320195952561805,1.173421715390466,8.772724253157222,6.649389720545921,9.21974204949644
464.0,5.465820754856596,13.558074859449455,0.7808315364080972,1.2067396471761427,13.132166748681412
556.0,5.193481772757054,0.8889743574989629,9.030107947226222,6.877854239597176,6.503549246966039
570.0,7.064866555199732,4.949637047654904,5.795728850672835,3.765108523429801,6.218774752181799
478.0,5.180260869638147,6.085549176953551,4.677322921129591,7.996713381286067,9.203764457706605
